Year,Primary_Type,Count,Mean_Temp
2012,CRIMINAL DAMAGE,97,64.5
2012,ASSAULT,80,64.5
2012,BURGLARY,70,64.5
2012,THEFT,256,77
2012,BATTERY,180,77
2012,CRIMINAL DAMAGE,116,77
2012,NARCOTICS,97,77
2012,BURGLARY,61,77
2012,ASSAULT,54,77
2012,THEFT,247,74
2012,BATTERY,187,74
2012,NARCOTICS,122,74
2012,CRIMINAL DAMAGE,116,74
2012,ASSAULT,61,74
2012,BURGLARY,59,74
2012,THEFT,213,73
2012,BATTERY,199,73
2012,CRIMINAL DAMAGE,94,73
2012,NARCOTICS,80,73
2012,ASSAULT,58,73
2012,BURGLARY,48,73
2012,BATTERY,235,83.5
2012,THEFT,184,83.5
2012,CRIMINAL DAMAGE,125,83.5
2012,NARCOTICS,77,83.5
2012,ASSAULT,67,83.5
2012,BURGLARY,53,83.5
2012,BATTERY,252,86
2012,THEFT,174,86
2012,CRIMINAL DAMAGE,143,86
2012,NARCOTICS,102,86
2012,BURGLARY,62,86
2012,ASSAULT,52,86
2012,THEFT,216,73
2012,BATTERY,214,73
2012,CRIMINAL DAMAGE,117,73
2012,NARCOTICS,115,73
2012,ASSAULT,81,73
2012,BURGLARY,81,73
2012,THEFT,222,61.5
2012,BATTERY,191,61.5
2012,NARCOTICS,99,61.5
2012,CRIMINAL DAMAGE,98,61.5
2012,BURGLARY,67,61.5
2012,ASSAULT,58,61.5
2012,THEFT,200,50.5
2012,BATTERY,112,50.5
2012,NARCOTICS,92,50.5
2012,CRIMINAL DAMAGE,79,50.5
2012,BURGLARY,74,50.5
2012,ASSAULT,45,50.5
2012,THEFT,313,57
2012,BATTERY,157,57
2012,CRIMINAL DAMAGE,137,57
2012,NARCOTICS,110,57
2012,BURGLARY,86,57
2012,ASSAULT,61,57
2012,BATTERY,211,62.5
2012,THEFT,207,62.5
2012,CRIMINAL DAMAGE,95,62.5
2012,NARCOTICS,91,62.5
2012,BURGLARY,66,62.5
2012,ASSAULT,58,62.5
2012,BATTERY,225,69
2012,THEFT,212,69
2012,CRIMINAL DAMAGE,117,69
2012,NARCOTICS,100,69
2012,ASSAULT,63,69
2012,BURGLARY,55,69
2012,THEFT,215,67
2012,BATTERY,187,67
2012,NARCOTICS,139,67
2012,CRIMINAL DAMAGE,97,67
2012,BURGLARY,63,67
2012,ASSAULT,60,67
2012,THEFT,185,63.5
2012,BATTERY,160,63.5
2012,NARCOTICS,122,63.5
2012,CRIMINAL DAMAGE,89,63.5
2012,BURGLARY,73,63.5
2012,ASSAULT,66,63.5
2012,THEFT,224,64
2012,BATTERY,178,64
2012,CRIMINAL DAMAGE,107,64
2012,NARCOTICS,106,64
2012,ASSAULT,79,64
2012,BURGLARY,73,64
2012,THEFT,213,68
2012,BATTERY,189,68
2012,NARCOTICS,95,68
2012,CRIMINAL DAMAGE,94,68
2012,BURGLARY,69,68
2012,ASSAULT,55,68
2012,THEFT,251,71
2012,BATTERY,189,71
2012,NARCOTICS,128,71
2012,CRIMINAL DAMAGE,124,71
2012,BURGLARY,88,71
2012,ASSAULT,70,71
2012,BATTERY,241,77.5
2012,THEFT,231,77.5
2012,CRIMINAL DAMAGE,134,77.5
2012,ASSAULT,74,77.5
2012,NARCOTICS,64,77.5
2012,BURGLARY,48,77.5
2012,BATTERY,242,80
2012,THEFT,193,80
2012,CRIMINAL DAMAGE,131,80
2012,NARCOTICS,84,80
2012,ASSAULT,74,80
2012,BURGLARY,62,80
2012,THEFT,244,80
2012,BATTERY,198,80
2012,CRIMINAL DAMAGE,121,80
2012,NARCOTICS,85,80
2012,BURGLARY,77,80
2012,ASSAULT,75,80
2012,THEFT,251,68.5
2012,BATTERY,184,68.5
2012,CRIMINAL DAMAGE,101,68.5
2012,NARCOTICS,89,68.5
2012,ASSAULT,73,68.5
2012,BURGLARY,73,68.5
2012,THEFT,237,63
2012,BATTERY,193,63
2012,NARCOTICS,123,63
2012,CRIMINAL DAMAGE,117,63
2012,BURGLARY,78,63
2012,ASSAULT,56,63
2012,THEFT,223,71.5
2012,BATTERY,155,71.5
2012,CRIMINAL DAMAGE,128,71.5
2012,NARCOTICS,89,71.5
2012,BURGLARY,84,71.5
2012,ASSAULT,60,71.5
2012,THEFT,268,76.5
2012,BATTERY,190,76.5
2012,CRIMINAL DAMAGE,132,76.5
2012,BURGLARY,77,76.5
2012,NARCOTICS,76,76.5
2012,ASSAULT,64,76.5
2012,BATTERY,245,81.5
2012,THEFT,245,81.5
2012,CRIMINAL DAMAGE,141,81.5
2012,NARCOTICS,73,81.5
2012,ASSAULT,60,81.5
2012,BURGLARY,52,81.5
2012,BATTERY,239,78
2012,THEFT,189,78
2012,CRIMINAL DAMAGE,104,78
2012,NARCOTICS,85,78
2012,BURGLARY,65,78
2012,ASSAULT,63,78
2012,THEFT,217,81.5
2012,BATTERY,210,81.5
2012,CRIMINAL DAMAGE,147,81.5
2012,NARCOTICS,107,81.5
2012,ASSAULT,79,81.5
2012,BURGLARY,62,81.5
2012,THEFT,246,86.5
2012,BATTERY,165,86.5
2012,CRIMINAL DAMAGE,111,86.5
2012,NARCOTICS,106,86.5
2012,BURGLARY,74,86.5
2012,ASSAULT,46,86.5
2012,THEFT,258,86
2012,BATTERY,201,86
2012,CRIMINAL DAMAGE,108,86
2012,NARCOTICS,103,86
2012,BURGLARY,78,86
2012,ASSAULT,65,86
2012,THEFT,252,77.5
2012,BATTERY,185,77.5
2012,CRIMINAL DAMAGE,129,77.5
2012,NARCOTICS,109,77.5
2012,ASSAULT,63,77.5
2012,BURGLARY,53,77.5
2012,THEFT,261,75.5
2012,BATTERY,185,75.5
2012,NARCOTICS,123,75.5
2012,CRIMINAL DAMAGE,120,75.5
2012,BURGLARY,82,75.5
2012,ASSAULT,59,75.5
2012,BATTERY,258,74.5
2012,THEFT,239,74.5
2012,CRIMINAL DAMAGE,150,74.5
2012,NARCOTICS,104,74.5
2012,BURGLARY,56,74.5
2012,ASSAULT,55,74.5
2012,BATTERY,264,79.5
2012,THEFT,226,79.5
2012,CRIMINAL DAMAGE,116,79.5
2012,NARCOTICS,82,79.5
2012,ASSAULT,74,79.5
2012,BURGLARY,62,79.5
2012,THEFT,234,68
2012,BATTERY,159,68
2012,NARCOTICS,106,68
2012,CRIMINAL DAMAGE,93,68
2012,BURGLARY,60,68
2012,ASSAULT,56,68
2012,THEFT,237,69.5
2012,BATTERY,145,69.5
2012,NARCOTICS,115,69.5
2012,CRIMINAL DAMAGE,89,69.5
2012,BURGLARY,61,69.5
2012,ASSAULT,48,69.5
2012,THEFT,247,74.5
2012,BATTERY,146,74.5
2012,CRIMINAL DAMAGE,131,74.5
2012,NARCOTICS,123,74.5
2012,BURGLARY,80,74.5
2012,ASSAULT,69,74.5
2012,THEFT,242,88
2012,BATTERY,139,88
2012,CRIMINAL DAMAGE,107,88
2012,NARCOTICS,101,88
2012,BURGLARY,75,88
2012,ASSAULT,48,88
2012,THEFT,276,78.5
2012,BATTERY,173,78.5
2012,NARCOTICS,117,78.5
2012,CRIMINAL DAMAGE,109,78.5
2012,BURGLARY,65,78.5
2012,ASSAULT,55,78.5
2012,THEFT,235,80.5
2012,BATTERY,192,80.5
2012,CRIMINAL DAMAGE,123,80.5
2012,NARCOTICS,106,80.5
2012,ASSAULT,68,80.5
2012,BURGLARY,66,80.5
2012,THEFT,280,79.5
2012,BATTERY,238,79.5
2012,CRIMINAL DAMAGE,128,79.5
2012,NARCOTICS,121,79.5
2012,BURGLARY,76,79.5
2012,ASSAULT,63,79.5
2012,THEFT,263,84.5
2012,BATTERY,168,84.5
2012,NARCOTICS,103,84.5
2012,CRIMINAL DAMAGE,93,84.5
2012,BURGLARY,80,84.5
2012,ASSAULT,66,84.5
2012,THEFT,261,86.5
2012,BATTERY,173,86.5
2012,NARCOTICS,120,86.5
2012,CRIMINAL DAMAGE,104,86.5
2012,BURGLARY,75,86.5
2012,ASSAULT,61,86.5
2012,BATTERY,249,90.5
2012,THEFT,215,90.5
2012,CRIMINAL DAMAGE,138,90.5
2012,NARCOTICS,108,90.5
2012,ASSAULT,68,90.5
2012,BURGLARY,66,90.5
2012,BATTERY,246,91
2012,THEFT,199,91
2012,CRIMINAL DAMAGE,114,91
2012,NARCOTICS,88,91
2012,ASSAULT,67,91
2012,BURGLARY,52,91
2012,THEFT,217,92.5
2012,BATTERY,166,92.5
2012,CRIMINAL DAMAGE,117,92.5
2012,NARCOTICS,105,92.5
2012,BURGLARY,80,92.5
2012,ASSAULT,68,92.5
2012,THEFT,240,85.5
2012,BATTERY,231,85.5
2012,NARCOTICS,118,85.5
2012,CRIMINAL DAMAGE,105,85.5
2012,BURGLARY,80,85.5
2012,ASSAULT,49,85.5
2012,BATTERY,248,76.5
2012,THEFT,197,76.5
2012,CRIMINAL DAMAGE,124,76.5
2012,NARCOTICS,118,76.5
2012,ASSAULT,74,76.5
2012,BURGLARY,54,76.5
2012,THEFT,239,78.5
2012,BATTERY,199,78.5
2012,NARCOTICS,118,78.5
2012,CRIMINAL DAMAGE,115,78.5
2012,ASSAULT,75,78.5
2012,BURGLARY,70,78.5
2012,THEFT,215,75
2012,BATTERY,181,75
2012,NARCOTICS,133,75
2012,CRIMINAL DAMAGE,104,75
2012,BURGLARY,75,75
2012,ASSAULT,64,75
2012,THEFT,232,75.5
2012,BATTERY,189,75.5
2012,NARCOTICS,121,75.5
2012,CRIMINAL DAMAGE,115,75.5
2012,BURGLARY,76,75.5
2012,ASSAULT,58,75.5
2012,THEFT,268,78.5
2012,BATTERY,165,78.5
2012,CRIMINAL DAMAGE,114,78.5
2012,NARCOTICS,106,78.5
2012,BURGLARY,73,78.5
2012,ASSAULT,65,78.5
2012,THEFT,250,81.5
2012,BATTERY,179,81.5
2012,CRIMINAL DAMAGE,131,81.5
2012,NARCOTICS,118,81.5
2012,BURGLARY,85,81.5
2012,ASSAULT,55,81.5
2012,THEFT,247,80
2012,BATTERY,218,80
2012,CRIMINAL DAMAGE,98,80
2012,NARCOTICS,90,80
2012,ASSAULT,82,80
2012,BURGLARY,69,80
2012,BATTERY,252,83
2012,THEFT,242,83
2012,CRIMINAL DAMAGE,124,83
2012,NARCOTICS,109,83
2012,BURGLARY,77,83
2012,ASSAULT,59,83
2012,THEFT,233,84.5
2012,BATTERY,160,84.5
2012,CRIMINAL DAMAGE,115,84.5
2012,NARCOTICS,92,84.5
2012,BURGLARY,80,84.5
2012,ASSAULT,51,84.5
2012,THEFT,236,89
2012,BATTERY,197,89
2012,NARCOTICS,111,89
2012,CRIMINAL DAMAGE,108,89
2012,ASSAULT,67,89
2012,BURGLARY,54,89
2012,THEFT,227,83
2012,BATTERY,168,83
2012,NARCOTICS,98,83
2012,CRIMINAL DAMAGE,97,83
2012,BURGLARY,77,83
2012,ASSAULT,55,83
2012,THEFT,222,77
2012,BATTERY,147,77
2012,NARCOTICS,97,77
2012,CRIMINAL DAMAGE,89,77
2012,BURGLARY,84,77
2012,ASSAULT,48,77
2012,THEFT,249,74.5
2012,BATTERY,190,74.5
2012,CRIMINAL DAMAGE,114,74.5
2012,NARCOTICS,103,74.5
2012,BURGLARY,97,74.5
2012,ASSAULT,50,74.5
2012,BATTERY,225,76
2012,THEFT,225,76
2012,CRIMINAL DAMAGE,108,76
2012,NARCOTICS,103,76
2012,BURGLARY,81,76
2012,ASSAULT,63,76
2012,BATTERY,223,78.5
2012,THEFT,209,78.5
2012,CRIMINAL DAMAGE,122,78.5
2012,NARCOTICS,99,78.5
2012,BURGLARY,68,78.5
2012,ASSAULT,64,78.5
2012,THEFT,248,89
2012,BATTERY,171,89
2012,CRIMINAL DAMAGE,100,89
2012,NARCOTICS,83,89
2012,BURGLARY,75,89
2012,ASSAULT,57,89
2012,THEFT,222,76.5
2012,BATTERY,165,76.5
2012,NARCOTICS,111,76.5
2012,CRIMINAL DAMAGE,100,76.5
2012,BURGLARY,76,76.5
2012,ASSAULT,54,76.5
2012,THEFT,235,84.5
2012,BATTERY,163,84.5
2012,NARCOTICS,99,84.5
2012,CRIMINAL DAMAGE,97,84.5
2012,ASSAULT,74,84.5
2012,BURGLARY,70,84.5
2012,THEFT,222,79
2012,BATTERY,158,79
2012,CRIMINAL DAMAGE,106,79
2012,NARCOTICS,91,79
2012,BURGLARY,76,79
2012,ASSAULT,63,79
2012,THEFT,259,76
2012,BATTERY,151,76
2012,CRIMINAL DAMAGE,114,76
2012,NARCOTICS,106,76
2012,BURGLARY,77,76
2012,ASSAULT,54,76
2012,THEFT,250,74.5
2012,BATTERY,203,74.5
2012,CRIMINAL DAMAGE,124,74.5
2012,BURGLARY,79,74.5
2012,NARCOTICS,73,74.5
2012,ASSAULT,59,74.5
2012,BATTERY,228,74
2012,THEFT,221,74
2012,CRIMINAL DAMAGE,116,74
2012,NARCOTICS,97,74
2012,ASSAULT,73,74
2012,BURGLARY,54,74
2012,THEFT,214,80.5
2012,BATTERY,187,80.5
2012,CRIMINAL DAMAGE,100,80.5
2012,NARCOTICS,82,80.5
2012,BURGLARY,74,80.5
2012,ASSAULT,60,80.5
2012,THEFT,226,76.5
2012,BATTERY,133,76.5
2012,NARCOTICS,101,76.5
2012,CRIMINAL DAMAGE,90,76.5
2012,BURGLARY,66,76.5
2012,ASSAULT,63,76.5
2012,THEFT,292,79
2012,BATTERY,168,79
2012,CRIMINAL DAMAGE,88,79
2012,NARCOTICS,84,79
2012,ASSAULT,71,79
2012,BURGLARY,70,79
2012,THEFT,216,79.5
2012,BATTERY,175,79.5
2012,NARCOTICS,117,79.5
2012,CRIMINAL DAMAGE,112,79.5
2012,ASSAULT,70,79.5
2012,BURGLARY,68,79.5
2012,THEFT,254,83
2012,BATTERY,186,83
2012,CRIMINAL DAMAGE,114,83
2012,NARCOTICS,113,83
2012,BURGLARY,70,83
2012,ASSAULT,63,83
2012,THEFT,236,82
2012,BATTERY,235,82
2012,CRIMINAL DAMAGE,111,82
2012,NARCOTICS,75,82
2012,BURGLARY,62,82
2012,ASSAULT,58,82
2012,THEFT,222,75
2012,BATTERY,221,75
2012,CRIMINAL DAMAGE,104,75
2012,NARCOTICS,72,75
2012,ASSAULT,60,75
2012,BURGLARY,60,75
2012,THEFT,233,73.5
2012,BATTERY,164,73.5
2012,CRIMINAL DAMAGE,101,73.5
2012,NARCOTICS,79,73.5
2012,BURGLARY,73,73.5
2012,ASSAULT,62,73.5
2012,THEFT,245,77
2012,BATTERY,159,77
2012,CRIMINAL DAMAGE,106,77
2012,BURGLARY,74,77
2012,NARCOTICS,69,77
2012,ASSAULT,63,77
2012,THEFT,236,78
2012,BATTERY,161,78
2012,CRIMINAL DAMAGE,106,78
2012,NARCOTICS,79,78
2012,BURGLARY,66,78
2012,ASSAULT,63,78
2012,THEFT,221,69
2012,BATTERY,138,69
2012,CRIMINAL DAMAGE,87,69
2012,BURGLARY,78,69
2012,NARCOTICS,77,69
2012,ASSAULT,48,69
2012,THEFT,229,68.5
2012,BATTERY,151,68.5
2012,CRIMINAL DAMAGE,105,68.5
2012,BURGLARY,75,68.5
2012,NARCOTICS,66,68.5
2012,ASSAULT,49,68.5
2012,THEFT,239,67
2012,BATTERY,207,67
2012,CRIMINAL DAMAGE,123,67
2012,BURGLARY,81,67
2012,NARCOTICS,72,67
2012,ASSAULT,70,67
2012,THEFT,208,65.5
2012,BATTERY,198,65.5
2012,CRIMINAL DAMAGE,105,65.5
2012,NARCOTICS,91,65.5
2012,BURGLARY,57,65.5
2012,ASSAULT,56,65.5
2012,THEFT,233,64.5
2012,BATTERY,124,64.5
2012,CRIMINAL DAMAGE,93,64.5
2012,NARCOTICS,75,64.5
2012,BURGLARY,62,64.5
2012,ASSAULT,53,64.5
2012,THEFT,218,70
2012,BATTERY,148,70
2012,CRIMINAL DAMAGE,102,70
2012,NARCOTICS,79,70
2012,BURGLARY,66,70
2012,ASSAULT,58,70
2012,THEFT,273,75
2012,BATTERY,172,75
2012,CRIMINAL DAMAGE,96,75
2012,NARCOTICS,84,75
2012,BURGLARY,76,75
2012,ASSAULT,69,75
2012,THEFT,220,69
2012,BATTERY,147,69
2012,CRIMINAL DAMAGE,100,69
2012,NARCOTICS,83,69
2012,BURGLARY,76,69
2012,ASSAULT,58,69
2012,THEFT,227,67
2012,BATTERY,158,67
2012,CRIMINAL DAMAGE,103,67
2012,BURGLARY,79,67
2012,NARCOTICS,73,67
2012,ASSAULT,60,67
2012,THEFT,229,65
2012,BATTERY,207,65
2012,CRIMINAL DAMAGE,117,65
2012,ASSAULT,62,65
2012,BURGLARY,60,65
2012,NARCOTICS,58,65
2012,BATTERY,214,69.5
2012,THEFT,200,69.5
2012,CRIMINAL DAMAGE,103,69.5
2012,NARCOTICS,83,69.5
2012,ASSAULT,52,69.5
2012,BURGLARY,51,69.5
2012,THEFT,209,66
2012,BATTERY,153,66
2012,NARCOTICS,84,66
2012,CRIMINAL DAMAGE,83,66
2012,BURGLARY,78,66
2012,ASSAULT,51,66
2012,THEFT,229,66
2012,BATTERY,145,66
2012,CRIMINAL DAMAGE,94,66
2012,BURGLARY,76,66
2012,NARCOTICS,76,66
2012,ASSAULT,54,66
2012,THEFT,215,69.5
2012,BATTERY,134,69.5
2012,NARCOTICS,87,69.5
2012,BURGLARY,72,69.5
2012,CRIMINAL DAMAGE,70,69.5
2012,ASSAULT,66,69.5
2012,THEFT,215,78
2012,BATTERY,159,78
2012,NARCOTICS,135,78
2012,CRIMINAL DAMAGE,95,78
2012,BURGLARY,92,78
2012,ASSAULT,69,78
2012,THEFT,232,79
2012,BATTERY,179,79
2012,NARCOTICS,127,79
2012,CRIMINAL DAMAGE,97,79
2012,BURGLARY,84,79
2012,ASSAULT,57,79
2012,BATTERY,241,79.5
2012,THEFT,221,79.5
2012,CRIMINAL DAMAGE,119,79.5
2012,NARCOTICS,112,79.5
2012,BURGLARY,66,79.5
2012,ASSAULT,61,79.5
2012,BATTERY,226,72.5
2012,THEFT,182,72.5
2012,CRIMINAL DAMAGE,106,72.5
2012,NARCOTICS,70,72.5
2012,BURGLARY,55,72.5
2012,ASSAULT,49,72.5
2012,THEFT,207,77
2012,BATTERY,158,77
2012,NARCOTICS,91,77
2012,CRIMINAL DAMAGE,86,77
2012,BURGLARY,68,77
2012,ASSAULT,65,77
2012,THEFT,208,74.5
2012,BATTERY,175,74.5
2012,NARCOTICS,96,74.5
2012,CRIMINAL DAMAGE,80,74.5
2012,ASSAULT,79,74.5
2012,BURGLARY,78,74.5
2012,THEFT,242,74.5
2012,BATTERY,139,74.5
2012,CRIMINAL DAMAGE,98,74.5
2012,BURGLARY,83,74.5
2012,NARCOTICS,77,74.5
2012,ASSAULT,60,74.5
2012,THEFT,211,77
2012,BATTERY,169,77
2012,BURGLARY,91,77
2012,NARCOTICS,81,77
2012,CRIMINAL DAMAGE,76,77
2012,ASSAULT,71,77
2012,THEFT,224,81.5
2012,BATTERY,164,81.5
2012,CRIMINAL DAMAGE,112,81.5
2012,NARCOTICS,98,81.5
2012,BURGLARY,74,81.5
2012,ASSAULT,63,81.5
2012,THEFT,279,73
2012,BATTERY,213,73
2012,CRIMINAL DAMAGE,132,73
2012,NARCOTICS,86,73
2012,ASSAULT,64,73
2012,BURGLARY,60,73
2012,THEFT,201,77.5
2012,BATTERY,200,77.5
2012,CRIMINAL DAMAGE,109,77.5
2012,NARCOTICS,92,77.5
2012,ASSAULT,56,77.5
2012,BURGLARY,49,77.5
2012,BATTERY,203,79.5
2012,THEFT,181,79.5
2012,CRIMINAL DAMAGE,88,79.5
2012,NARCOTICS,79,79.5
2012,ASSAULT,46,79.5
2012,BURGLARY,44,79.5
2012,THEFT,233,78
2012,BATTERY,142,78
2012,CRIMINAL DAMAGE,88,78
2012,NARCOTICS,88,78
2012,BURGLARY,73,78
2012,ASSAULT,58,78
2012,THEFT,197,74.5
2012,BATTERY,150,74.5
2012,NARCOTICS,89,74.5
2012,CRIMINAL DAMAGE,74,74.5
2012,BURGLARY,62,74.5
2012,ASSAULT,48,74.5
2012,THEFT,216,77
2012,BATTERY,161,77
2012,NARCOTICS,153,77
2012,CRIMINAL DAMAGE,87,77
2012,BURGLARY,74,77
2012,ASSAULT,70,77
2012,THEFT,236,68.5
2012,BATTERY,162,68.5
2012,CRIMINAL DAMAGE,94,68.5
2012,NARCOTICS,89,68.5
2012,BURGLARY,76,68.5
2012,ASSAULT,50,68.5
2012,THEFT,248,63.5
2012,BATTERY,183,63.5
2012,CRIMINAL DAMAGE,106,63.5
2012,NARCOTICS,77,63.5
2012,BURGLARY,61,63.5
2012,ASSAULT,48,63.5
2012,THEFT,211,63.5
2012,BATTERY,192,63.5
2012,CRIMINAL DAMAGE,89,63.5
2012,NARCOTICS,76,63.5
2012,ASSAULT,56,63.5
2012,BURGLARY,48,63.5
2012,THEFT,213,63.5
2012,BATTERY,153,63.5
2012,CRIMINAL DAMAGE,87,63.5
2012,NARCOTICS,85,63.5
2012,BURGLARY,67,63.5
2012,ASSAULT,37,63.5
2012,THEFT,226,67.5
2012,BATTERY,152,67.5
2012,NARCOTICS,94,67.5
2012,CRIMINAL DAMAGE,80,67.5
2012,BURGLARY,75,67.5
2012,ASSAULT,58,67.5
2012,THEFT,203,74.5
2012,BATTERY,137,74.5
2012,CRIMINAL DAMAGE,96,74.5
2012,NARCOTICS,95,74.5
2012,ASSAULT,67,74.5
2012,BURGLARY,67,74.5
2012,THEFT,220,62.5
2012,BATTERY,129,62.5
2012,CRIMINAL DAMAGE,104,62.5
2012,NARCOTICS,69,62.5
2012,BURGLARY,63,62.5
2012,ASSAULT,41,62.5
2012,THEFT,241,63.5
2012,BATTERY,153,63.5
2012,CRIMINAL DAMAGE,98,63.5
2012,NARCOTICS,89,63.5
2012,ASSAULT,72,63.5
2012,BURGLARY,66,63.5
2012,THEFT,254,64.5
2012,BATTERY,202,64.5
2012,CRIMINAL DAMAGE,114,64.5
2012,NARCOTICS,76,64.5
2012,BURGLARY,74,64.5
2012,ASSAULT,73,64.5
2012,THEFT,201,63
2012,BATTERY,187,63
2012,CRIMINAL DAMAGE,116,63
2012,NARCOTICS,60,63
2012,BURGLARY,59,63
2012,ASSAULT,51,63
2012,THEFT,220,66.5
2012,BATTERY,134,66.5
2012,CRIMINAL DAMAGE,108,66.5
2012,NARCOTICS,81,66.5
2012,BURGLARY,69,66.5
2012,ASSAULT,54,66.5
2012,THEFT,217,55
2012,BATTERY,119,55
2012,NARCOTICS,92,55
2012,CRIMINAL DAMAGE,79,55
2012,BURGLARY,65,55
2012,ASSAULT,48,55
2012,THEFT,204,57
2012,BATTERY,135,57
2012,NARCOTICS,97,57
2012,CRIMINAL DAMAGE,85,57
2012,BURGLARY,79,57
2012,ASSAULT,50,57
2012,THEFT,236,61.5
2012,BATTERY,149,61.5
2012,CRIMINAL DAMAGE,99,61.5
2012,NARCOTICS,92,61.5
2012,BURGLARY,80,61.5
2012,ASSAULT,51,61.5
2012,THEFT,264,54
2012,BATTERY,129,54
2012,NARCOTICS,98,54
2012,CRIMINAL DAMAGE,97,54
2012,BURGLARY,79,54
2012,ASSAULT,51,54
2012,THEFT,205,51.5
2012,BATTERY,135,51.5
2012,CRIMINAL DAMAGE,115,51.5
2012,NARCOTICS,82,51.5
2012,BURGLARY,53,51.5
2012,ASSAULT,48,51.5
2012,THEFT,189,50.5
2012,BATTERY,169,50.5
2012,CRIMINAL DAMAGE,96,50.5
2012,NARCOTICS,85,50.5
2012,ASSAULT,57,50.5
2012,BURGLARY,51,50.5
2012,THEFT,200,53.5
2012,BATTERY,131,53.5
2012,CRIMINAL DAMAGE,101,53.5
2012,BURGLARY,77,53.5
2012,NARCOTICS,73,53.5
2012,ASSAULT,59,53.5
2012,THEFT,178,63
2012,BATTERY,158,63
2012,CRIMINAL DAMAGE,103,63
2012,NARCOTICS,83,63
2012,BURGLARY,76,63
2012,ASSAULT,64,63
2012,THEFT,203,60.5
2012,BATTERY,143,60.5
2012,NARCOTICS,104,60.5
2012,CRIMINAL DAMAGE,78,60.5
2012,BURGLARY,70,60.5
2012,ASSAULT,64,60.5
2012,THEFT,215,55.5
2012,BATTERY,125,55.5
2012,NARCOTICS,85,55.5
2012,BURGLARY,82,55.5
2012,CRIMINAL DAMAGE,74,55.5
2012,ASSAULT,50,55.5
2012,THEFT,238,58.5
2012,BATTERY,146,58.5
2012,CRIMINAL DAMAGE,123,58.5
2012,BURGLARY,86,58.5
2012,NARCOTICS,84,58.5
2012,ASSAULT,54,58.5
2012,THEFT,227,63.5
2012,BATTERY,192,63.5
2012,CRIMINAL DAMAGE,129,63.5
2012,NARCOTICS,85,63.5
2012,BURGLARY,60,63.5
2012,ASSAULT,47,63.5
2012,THEFT,205,58
2012,BATTERY,177,58
2012,CRIMINAL DAMAGE,107,58
2012,NARCOTICS,73,58
2012,BURGLARY,48,58
2012,ASSAULT,43,58
2012,THEFT,290,56.5
2012,BATTERY,138,56.5
2012,NARCOTICS,87,56.5
2012,BURGLARY,80,56.5
2012,CRIMINAL DAMAGE,73,56.5
2012,ASSAULT,60,56.5
2012,THEFT,172,61
2012,BATTERY,162,61
2012,NARCOTICS,97,61
2012,CRIMINAL DAMAGE,93,61
2012,ASSAULT,88,61
2012,BURGLARY,70,61
2012,THEFT,217,61
2012,BATTERY,134,61
2012,NARCOTICS,95,61
2012,CRIMINAL DAMAGE,80,61
2012,BURGLARY,75,61
2012,ASSAULT,60,61
2012,THEFT,213,62.5
2012,BATTERY,163,62.5
2012,NARCOTICS,84,62.5
2012,CRIMINAL DAMAGE,77,62.5
2012,BURGLARY,67,62.5
2012,ASSAULT,59,62.5
2012,THEFT,226,44.5
2012,BATTERY,135,44.5
2012,CRIMINAL DAMAGE,98,44.5
2012,NARCOTICS,87,44.5
2012,BURGLARY,67,44.5
2012,ASSAULT,43,44.5
2012,THEFT,175,42
2012,BATTERY,142,42
2012,CRIMINAL DAMAGE,107,42
2012,NARCOTICS,80,42
2012,BURGLARY,56,42
2012,ASSAULT,44,42
2012,THEFT,175,43.5
2012,BATTERY,145,43.5
2012,CRIMINAL DAMAGE,99,43.5
2012,NARCOTICS,67,43.5
2012,ASSAULT,57,43.5
2012,BURGLARY,38,43.5
2012,THEFT,209,46
2012,BATTERY,140,46
2012,CRIMINAL DAMAGE,101,46
2012,NARCOTICS,85,46
2012,BURGLARY,66,46
2012,ASSAULT,52,46
2012,THEFT,188,53.5
2012,BATTERY,138,53.5
2012,CRIMINAL DAMAGE,107,53.5
2012,NARCOTICS,91,53.5
2012,BURGLARY,85,53.5
2012,ASSAULT,62,53.5
2012,THEFT,208,43
2012,BATTERY,157,43
2012,CRIMINAL DAMAGE,86,43
2012,NARCOTICS,86,43
2012,BURGLARY,80,43
2012,ASSAULT,74,43
2012,THEFT,194,51
2012,BATTERY,139,51
2012,NARCOTICS,86,51
2012,BURGLARY,82,51
2012,ASSAULT,63,51
2012,CRIMINAL DAMAGE,58,51
2012,THEFT,228,45
2012,BATTERY,158,45
2012,NARCOTICS,94,45
2012,CRIMINAL DAMAGE,91,45
2012,BURGLARY,75,45
2012,ASSAULT,47,45
2012,THEFT,208,55.5
2012,BATTERY,163,55.5
2012,CRIMINAL DAMAGE,115,55.5
2012,NARCOTICS,66,55.5
2012,BURGLARY,54,55.5
2012,ASSAULT,48,55.5
2012,THEFT,182,59.5
2012,BATTERY,176,59.5
2012,CRIMINAL DAMAGE,123,59.5
2012,NARCOTICS,76,59.5
2012,BURGLARY,51,59.5
2012,ASSAULT,46,59.5
2012,THEFT,212,50.5
2012,BATTERY,174,50.5
2012,BURGLARY,81,50.5
2012,CRIMINAL DAMAGE,81,50.5
2012,NARCOTICS,65,50.5
2012,ASSAULT,59,50.5
2012,THEFT,190,55
2012,BATTERY,161,55
2012,CRIMINAL DAMAGE,86,55
