,Year,Month,Day,Primary Type,Count,Date,Mean_Temp
33103,2016,3,18,OBSCENITY,1,2016-03-18,40.5
33104,2016,3,18,STALKING,1,2016-03-18,40.5
33105,2016,3,19,THEFT,147,2016-03-19,40.5
33106,2016,3,19,BATTERY,141,2016-03-19,40.5
33107,2016,3,19,CRIMINAL DAMAGE,89,2016-03-19,40.5
33108,2016,3,19,DECEPTIVE PRACTICE,46,2016-03-19,40.5
33109,2016,3,19,NARCOTICS,44,2016-03-19,40.5
33110,2016,3,19,ASSAULT,42,2016-03-19,40.5
33111,2016,3,19,MOTOR VEHICLE THEFT,33,2016-03-19,40.5
33112,2016,3,19,BURGLARY,32,2016-03-19,40.5
33113,2016,3,19,OTHER OFFENSE,32,2016-03-19,40.5
33114,2016,3,19,CRIMINAL TRESPASS,24,2016-03-19,40.5
33115,2016,3,19,ROBBERY,22,2016-03-19,40.5
33116,2016,3,19,PROSTITUTION,14,2016-03-19,40.5
33117,2016,3,19,WEAPONS VIOLATION,8,2016-03-19,40.5
33118,2016,3,19,CRIM SEXUAL ASSAULT,5,2016-03-19,40.5
33119,2016,3,19,OFFENSE INVOLVING CHILDREN,5,2016-03-19,40.5
33120,2016,3,19,PUBLIC PEACE VIOLATION,4,2016-03-19,40.5
33121,2016,3,19,INTERFERENCE WITH PUBLIC OFFICER,2,2016-03-19,40.5
33122,2016,3,19,STALKING,2,2016-03-19,40.5
33123,2016,3,19,ARSON,1,2016-03-19,40.5
33124,2016,3,19,GAMBLING,1,2016-03-19,40.5
33125,2016,3,19,KIDNAPPING,1,2016-03-19,40.5
33126,2016,3,19,LIQUOR LAW VIOLATION,1,2016-03-19,40.5
33127,2016,3,19,SEX OFFENSE,1,2016-03-19,40.5
33128,2016,3,20,BATTERY,157,2016-03-20,37.0
33129,2016,3,20,THEFT,136,2016-03-20,37.0
33130,2016,3,20,CRIMINAL DAMAGE,93,2016-03-20,37.0
33131,2016,3,20,OTHER OFFENSE,51,2016-03-20,37.0
33132,2016,3,20,ASSAULT,50,2016-03-20,37.0
33133,2016,3,20,NARCOTICS,38,2016-03-20,37.0
33134,2016,3,20,DECEPTIVE PRACTICE,35,2016-03-20,37.0
33135,2016,3,20,MOTOR VEHICLE THEFT,27,2016-03-20,37.0
33136,2016,3,20,ROBBERY,26,2016-03-20,37.0
33137,2016,3,20,BURGLARY,22,2016-03-20,37.0
33138,2016,3,20,CRIMINAL TRESPASS,16,2016-03-20,37.0
33139,2016,3,20,WEAPONS VIOLATION,10,2016-03-20,37.0
33140,2016,3,20,CRIM SEXUAL ASSAULT,5,2016-03-20,37.0
33141,2016,3,20,OFFENSE INVOLVING CHILDREN,4,2016-03-20,37.0
33142,2016,3,20,PROSTITUTION,3,2016-03-20,37.0
33143,2016,3,20,HOMICIDE,2,2016-03-20,37.0
33144,2016,3,20,INTERFERENCE WITH PUBLIC OFFICER,2,2016-03-20,37.0
33145,2016,3,20,KIDNAPPING,2,2016-03-20,37.0
33146,2016,3,20,PUBLIC PEACE VIOLATION,2,2016-03-20,37.0
33147,2016,3,20,ARSON,1,2016-03-20,37.0
33148,2016,3,20,SEX OFFENSE,1,2016-03-20,37.0
33149,2016,3,21,BATTERY,127,2016-03-21,38.5
33150,2016,3,21,THEFT,126,2016-03-21,38.5
33151,2016,3,21,CRIMINAL DAMAGE,76,2016-03-21,38.5
33152,2016,3,21,OTHER OFFENSE,66,2016-03-21,38.5
33153,2016,3,21,ASSAULT,63,2016-03-21,38.5
33154,2016,3,21,DECEPTIVE PRACTICE,59,2016-03-21,38.5
33155,2016,3,21,NARCOTICS,41,2016-03-21,38.5
33156,2016,3,21,BURGLARY,40,2016-03-21,38.5
33157,2016,3,21,MOTOR VEHICLE THEFT,28,2016-03-21,38.5
33158,2016,3,21,ROBBERY,24,2016-03-21,38.5
33159,2016,3,21,CRIMINAL TRESPASS,16,2016-03-21,38.5
33160,2016,3,21,WEAPONS VIOLATION,7,2016-03-21,38.5
33161,2016,3,21,INTERFERENCE WITH PUBLIC OFFICER,5,2016-03-21,38.5
33162,2016,3,21,OFFENSE INVOLVING CHILDREN,5,2016-03-21,38.5
33163,2016,3,21,PUBLIC PEACE VIOLATION,4,2016-03-21,38.5
33164,2016,3,21,ARSON,3,2016-03-21,38.5
33165,2016,3,21,SEX OFFENSE,2,2016-03-21,38.5
33166,2016,3,21,CRIM SEXUAL ASSAULT,1,2016-03-21,38.5
33167,2016,3,21,GAMBLING,1,2016-03-21,38.5
33168,2016,3,21,HOMICIDE,1,2016-03-21,38.5
33169,2016,3,21,LIQUOR LAW VIOLATION,1,2016-03-21,38.5
33170,2016,3,21,NON-CRIMINAL,1,2016-03-21,38.5
33171,2016,3,22,BATTERY,155,2016-03-22,51.5
33172,2016,3,22,THEFT,148,2016-03-22,51.5
33173,2016,3,22,CRIMINAL DAMAGE,80,2016-03-22,51.5
33174,2016,3,22,ASSAULT,63,2016-03-22,51.5
33175,2016,3,22,OTHER OFFENSE,48,2016-03-22,51.5
33176,2016,3,22,DECEPTIVE PRACTICE,42,2016-03-22,51.5
33177,2016,3,22,NARCOTICS,42,2016-03-22,51.5
33178,2016,3,22,BURGLARY,35,2016-03-22,51.5
33179,2016,3,22,MOTOR VEHICLE THEFT,24,2016-03-22,51.5
33180,2016,3,22,ROBBERY,20,2016-03-22,51.5
33181,2016,3,22,WEAPONS VIOLATION,16,2016-03-22,51.5
33182,2016,3,22,OFFENSE INVOLVING CHILDREN,11,2016-03-22,51.5
33183,2016,3,22,CRIMINAL TRESPASS,9,2016-03-22,51.5
33184,2016,3,22,PROSTITUTION,6,2016-03-22,51.5
33185,2016,3,22,PUBLIC PEACE VIOLATION,6,2016-03-22,51.5
33186,2016,3,22,CRIM SEXUAL ASSAULT,4,2016-03-22,51.5
33187,2016,3,22,INTERFERENCE WITH PUBLIC OFFICER,4,2016-03-22,51.5
33188,2016,3,22,SEX OFFENSE,3,2016-03-22,51.5
33189,2016,3,22,HOMICIDE,2,2016-03-22,51.5
33190,2016,3,22,ARSON,1,2016-03-22,51.5
33191,2016,3,22,KIDNAPPING,1,2016-03-22,51.5
33192,2016,3,23,THEFT,155,2016-03-23,39.0
33193,2016,3,23,BATTERY,129,2016-03-23,39.0
33194,2016,3,23,CRIMINAL DAMAGE,61,2016-03-23,39.0
33195,2016,3,23,OTHER OFFENSE,58,2016-03-23,39.0
33196,2016,3,23,ASSAULT,55,2016-03-23,39.0
33197,2016,3,23,DECEPTIVE PRACTICE,45,2016-03-23,39.0
33198,2016,3,23,BURGLARY,40,2016-03-23,39.0
33199,2016,3,23,NARCOTICS,35,2016-03-23,39.0
33200,2016,3,23,MOTOR VEHICLE THEFT,30,2016-03-23,39.0
33201,2016,3,23,ROBBERY,30,2016-03-23,39.0
33202,2016,3,23,CRIMINAL TRESPASS,18,2016-03-23,39.0
33203,2016,3,23,OFFENSE INVOLVING CHILDREN,6,2016-03-23,39.0
33204,2016,3,23,WEAPONS VIOLATION,5,2016-03-23,39.0
33205,2016,3,23,CRIM SEXUAL ASSAULT,4,2016-03-23,39.0
33206,2016,3,23,HOMICIDE,3,2016-03-23,39.0
33207,2016,3,23,ARSON,2,2016-03-23,39.0
33208,2016,3,23,INTERFERENCE WITH PUBLIC OFFICER,2,2016-03-23,39.0
33209,2016,3,23,CONCEALED CARRY LICENSE VIOLATION,1,2016-03-23,39.0
33210,2016,3,23,INTIMIDATION,1,2016-03-23,39.0
33211,2016,3,23,KIDNAPPING,1,2016-03-23,39.0
33212,2016,3,23,PUBLIC PEACE VIOLATION,1,2016-03-23,39.0
33213,2016,3,23,SEX OFFENSE,1,2016-03-23,39.0
33214,2016,3,24,BATTERY,140,2016-03-24,34.5
33215,2016,3,24,THEFT,130,2016-03-24,34.5
33216,2016,3,24,CRIMINAL DAMAGE,80,2016-03-24,34.5
33217,2016,3,24,OTHER OFFENSE,54,2016-03-24,34.5
33218,2016,3,24,DECEPTIVE PRACTICE,48,2016-03-24,34.5
33219,2016,3,24,NARCOTICS,42,2016-03-24,34.5
33220,2016,3,24,ASSAULT,39,2016-03-24,34.5
33221,2016,3,24,BURGLARY,37,2016-03-24,34.5
33222,2016,3,24,MOTOR VEHICLE THEFT,36,2016-03-24,34.5
33223,2016,3,24,ROBBERY,32,2016-03-24,34.5
33224,2016,3,24,CRIMINAL TRESPASS,12,2016-03-24,34.5
33225,2016,3,24,OFFENSE INVOLVING CHILDREN,7,2016-03-24,34.5
33226,2016,3,24,INTERFERENCE WITH PUBLIC OFFICER,4,2016-03-24,34.5
33227,2016,3,24,PUBLIC PEACE VIOLATION,3,2016-03-24,34.5
33228,2016,3,24,WEAPONS VIOLATION,3,2016-03-24,34.5
33229,2016,3,24,CRIM SEXUAL ASSAULT,2,2016-03-24,34.5
33230,2016,3,24,LIQUOR LAW VIOLATION,2,2016-03-24,34.5
33231,2016,3,24,SEX OFFENSE,2,2016-03-24,34.5
33232,2016,3,24,ARSON,1,2016-03-24,34.5
33233,2016,3,24,GAMBLING,1,2016-03-24,34.5
33234,2016,3,25,THEFT,169,2016-03-25,38.0
33235,2016,3,25,BATTERY,126,2016-03-25,38.0
33236,2016,3,25,CRIMINAL DAMAGE,90,2016-03-25,38.0
33237,2016,3,25,OTHER OFFENSE,55,2016-03-25,38.0
33238,2016,3,25,ASSAULT,45,2016-03-25,38.0
33239,2016,3,25,DECEPTIVE PRACTICE,45,2016-03-25,38.0
33240,2016,3,25,NARCOTICS,43,2016-03-25,38.0
33241,2016,3,25,BURGLARY,33,2016-03-25,38.0
33242,2016,3,25,MOTOR VEHICLE THEFT,30,2016-03-25,38.0
33243,2016,3,25,ROBBERY,21,2016-03-25,38.0
33244,2016,3,25,CRIMINAL TRESPASS,18,2016-03-25,38.0
33245,2016,3,25,WEAPONS VIOLATION,12,2016-03-25,38.0
33246,2016,3,25,OFFENSE INVOLVING CHILDREN,9,2016-03-25,38.0
33247,2016,3,25,PUBLIC PEACE VIOLATION,5,2016-03-25,38.0
33248,2016,3,25,CRIM SEXUAL ASSAULT,4,2016-03-25,38.0
33249,2016,3,25,SEX OFFENSE,3,2016-03-25,38.0
33250,2016,3,25,PROSTITUTION,2,2016-03-25,38.0
33251,2016,3,25,GAMBLING,1,2016-03-25,38.0
33252,2016,3,25,INTERFERENCE WITH PUBLIC OFFICER,1,2016-03-25,38.0
33253,2016,3,25,INTIMIDATION,1,2016-03-25,38.0
33254,2016,3,25,LIQUOR LAW VIOLATION,1,2016-03-25,38.0
33255,2016,3,25,NON-CRIMINAL,1,2016-03-25,38.0
33256,2016,3,26,BATTERY,161,2016-03-26,42.5
33257,2016,3,26,THEFT,148,2016-03-26,42.5
33258,2016,3,26,CRIMINAL DAMAGE,102,2016-03-26,42.5
33259,2016,3,26,ASSAULT,52,2016-03-26,42.5
33260,2016,3,26,NARCOTICS,44,2016-03-26,42.5
33261,2016,3,26,DECEPTIVE PRACTICE,43,2016-03-26,42.5
33262,2016,3,26,OTHER OFFENSE,41,2016-03-26,42.5
33263,2016,3,26,BURGLARY,37,2016-03-26,42.5
33264,2016,3,26,MOTOR VEHICLE THEFT,26,2016-03-26,42.5
33265,2016,3,26,ROBBERY,24,2016-03-26,42.5
33266,2016,3,26,WEAPONS VIOLATION,16,2016-03-26,42.5
33267,2016,3,26,CRIMINAL TRESPASS,10,2016-03-26,42.5
33268,2016,3,26,OFFENSE INVOLVING CHILDREN,6,2016-03-26,42.5
33269,2016,3,26,PUBLIC PEACE VIOLATION,5,2016-03-26,42.5
33270,2016,3,26,LIQUOR LAW VIOLATION,4,2016-03-26,42.5
33271,2016,3,26,INTERFERENCE WITH PUBLIC OFFICER,3,2016-03-26,42.5
33272,2016,3,26,PROSTITUTION,3,2016-03-26,42.5
33273,2016,3,26,ARSON,2,2016-03-26,42.5
33274,2016,3,26,CRIM SEXUAL ASSAULT,2,2016-03-26,42.5
33275,2016,3,26,SEX OFFENSE,2,2016-03-26,42.5
33276,2016,3,26,HOMICIDE,1,2016-03-26,42.5
33277,2016,3,26,STALKING,1,2016-03-26,42.5
33278,2016,3,27,BATTERY,155,2016-03-27,49.5
33279,2016,3,27,THEFT,126,2016-03-27,49.5
33280,2016,3,27,CRIMINAL DAMAGE,86,2016-03-27,49.5
33281,2016,3,27,ASSAULT,46,2016-03-27,49.5
33282,2016,3,27,OTHER OFFENSE,44,2016-03-27,49.5
33283,2016,3,27,NARCOTICS,31,2016-03-27,49.5
33284,2016,3,27,BURGLARY,30,2016-03-27,49.5
33285,2016,3,27,ROBBERY,25,2016-03-27,49.5
33286,2016,3,27,MOTOR VEHICLE THEFT,23,2016-03-27,49.5
33287,2016,3,27,DECEPTIVE PRACTICE,16,2016-03-27,49.5
33288,2016,3,27,OFFENSE INVOLVING CHILDREN,13,2016-03-27,49.5
33289,2016,3,27,CRIMINAL TRESPASS,12,2016-03-27,49.5
33290,2016,3,27,CRIM SEXUAL ASSAULT,6,2016-03-27,49.5
33291,2016,3,27,PUBLIC PEACE VIOLATION,6,2016-03-27,49.5
33292,2016,3,27,INTERFERENCE WITH PUBLIC OFFICER,3,2016-03-27,49.5
33293,2016,3,27,PROSTITUTION,3,2016-03-27,49.5
33294,2016,3,27,WEAPONS VIOLATION,3,2016-03-27,49.5
33295,2016,3,27,ARSON,1,2016-03-27,49.5
33296,2016,3,28,BATTERY,151,2016-03-28,44.0
33297,2016,3,28,THEFT,150,2016-03-28,44.0
33298,2016,3,28,CRIMINAL DAMAGE,78,2016-03-28,44.0
33299,2016,3,28,ASSAULT,57,2016-03-28,44.0
33300,2016,3,28,OTHER OFFENSE,54,2016-03-28,44.0
33301,2016,3,28,NARCOTICS,52,2016-03-28,44.0
33302,2016,3,28,DECEPTIVE PRACTICE,51,2016-03-28,44.0
33303,2016,3,28,BURGLARY,48,2016-03-28,44.0
33304,2016,3,28,ROBBERY,28,2016-03-28,44.0
33305,2016,3,28,MOTOR VEHICLE THEFT,23,2016-03-28,44.0
33306,2016,3,28,CRIMINAL TRESPASS,17,2016-03-28,44.0
33307,2016,3,28,OFFENSE INVOLVING CHILDREN,6,2016-03-28,44.0
33308,2016,3,28,PUBLIC PEACE VIOLATION,6,2016-03-28,44.0
33309,2016,3,28,WEAPONS VIOLATION,6,2016-03-28,44.0
33310,2016,3,28,INTERFERENCE WITH PUBLIC OFFICER,3,2016-03-28,44.0
33311,2016,3,28,SEX OFFENSE,3,2016-03-28,44.0
33312,2016,3,28,CRIM SEXUAL ASSAULT,2,2016-03-28,44.0
33313,2016,3,28,ARSON,1,2016-03-28,44.0
33314,2016,3,28,GAMBLING,1,2016-03-28,44.0
33315,2016,3,29,THEFT,150,2016-03-29,44.5
33316,2016,3,29,BATTERY,140,2016-03-29,44.5
33317,2016,3,29,CRIMINAL DAMAGE,75,2016-03-29,44.5
33318,2016,3,29,NARCOTICS,64,2016-03-29,44.5
33319,2016,3,29,ASSAULT,56,2016-03-29,44.5
33320,2016,3,29,OTHER OFFENSE,55,2016-03-29,44.5
33321,2016,3,29,DECEPTIVE PRACTICE,48,2016-03-29,44.5
33322,2016,3,29,BURGLARY,39,2016-03-29,44.5
33323,2016,3,29,ROBBERY,31,2016-03-29,44.5
33324,2016,3,29,MOTOR VEHICLE THEFT,25,2016-03-29,44.5
33325,2016,3,29,CRIMINAL TRESPASS,18,2016-03-29,44.5
33326,2016,3,29,WEAPONS VIOLATION,9,2016-03-29,44.5
33327,2016,3,29,CRIM SEXUAL ASSAULT,7,2016-03-29,44.5
33328,2016,3,29,PUBLIC PEACE VIOLATION,5,2016-03-29,44.5
33329,2016,3,29,ARSON,4,2016-03-29,44.5
33330,2016,3,29,INTERFERENCE WITH PUBLIC OFFICER,3,2016-03-29,44.5
33331,2016,3,29,OFFENSE INVOLVING CHILDREN,3,2016-03-29,44.5
33332,2016,3,29,GAMBLING,1,2016-03-29,44.5
33333,2016,3,29,HOMICIDE,1,2016-03-29,44.5
33334,2016,3,29,KIDNAPPING,1,2016-03-29,44.5
33335,2016,3,29,SEX OFFENSE,1,2016-03-29,44.5
33336,2016,3,30,THEFT,179,2016-03-30,52.0
33337,2016,3,30,BATTERY,140,2016-03-30,52.0
33338,2016,3,30,CRIMINAL DAMAGE,71,2016-03-30,52.0
33339,2016,3,30,ASSAULT,69,2016-03-30,52.0
33340,2016,3,30,NARCOTICS,51,2016-03-30,52.0
33341,2016,3,30,OTHER OFFENSE,47,2016-03-30,52.0
33342,2016,3,30,DECEPTIVE PRACTICE,40,2016-03-30,52.0
33343,2016,3,30,BURGLARY,32,2016-03-30,52.0
33344,2016,3,30,ROBBERY,28,2016-03-30,52.0
33345,2016,3,30,MOTOR VEHICLE THEFT,15,2016-03-30,52.0
33346,2016,3,30,CRIMINAL TRESPASS,14,2016-03-30,52.0
33347,2016,3,30,WEAPONS VIOLATION,8,2016-03-30,52.0
33348,2016,3,30,OFFENSE INVOLVING CHILDREN,7,2016-03-30,52.0
33349,2016,3,30,HOMICIDE,3,2016-03-30,52.0
33350,2016,3,30,INTERFERENCE WITH PUBLIC OFFICER,3,2016-03-30,52.0
33351,2016,3,30,PUBLIC PEACE VIOLATION,3,2016-03-30,52.0
33352,2016,3,30,SEX OFFENSE,2,2016-03-30,52.0
33353,2016,3,30,ARSON,1,2016-03-30,52.0
33354,2016,3,30,CRIM SEXUAL ASSAULT,1,2016-03-30,52.0
33355,2016,3,30,INTIMIDATION,1,2016-03-30,52.0
33356,2016,3,31,BATTERY,185,2016-03-31,55.5
33357,2016,3,31,THEFT,164,2016-03-31,55.5
33358,2016,3,31,CRIMINAL DAMAGE,59,2016-03-31,55.5
33359,2016,3,31,ASSAULT,58,2016-03-31,55.5
33360,2016,3,31,DECEPTIVE PRACTICE,54,2016-03-31,55.5
33361,2016,3,31,OTHER OFFENSE,46,2016-03-31,55.5
33362,2016,3,31,NARCOTICS,45,2016-03-31,55.5
33363,2016,3,31,BURGLARY,37,2016-03-31,55.5
33364,2016,3,31,ROBBERY,33,2016-03-31,55.5
33365,2016,3,31,MOTOR VEHICLE THEFT,23,2016-03-31,55.5
33366,2016,3,31,CRIMINAL TRESPASS,14,2016-03-31,55.5
33367,2016,3,31,WEAPONS VIOLATION,12,2016-03-31,55.5
33368,2016,3,31,CRIM SEXUAL ASSAULT,5,2016-03-31,55.5
33369,2016,3,31,OFFENSE INVOLVING CHILDREN,5,2016-03-31,55.5
33370,2016,3,31,HOMICIDE,3,2016-03-31,55.5
33371,2016,3,31,SEX OFFENSE,3,2016-03-31,55.5
33372,2016,3,31,INTERFERENCE WITH PUBLIC OFFICER,2,2016-03-31,55.5
33373,2016,3,31,PROSTITUTION,2,2016-03-31,55.5
33374,2016,3,31,PUBLIC PEACE VIOLATION,2,2016-03-31,55.5
33375,2016,3,31,NON-CRIMINAL,1,2016-03-31,55.5
33376,2016,4,1,THEFT,178,2016-04-01,42.0
33377,2016,4,1,BATTERY,124,2016-04-01,42.0
33378,2016,4,1,DECEPTIVE PRACTICE,90,2016-04-01,42.0
33379,2016,4,1,CRIMINAL DAMAGE,77,2016-04-01,42.0
33380,2016,4,1,OTHER OFFENSE,73,2016-04-01,42.0
33381,2016,4,1,ASSAULT,57,2016-04-01,42.0
33382,2016,4,1,NARCOTICS,42,2016-04-01,42.0
33383,2016,4,1,BURGLARY,33,2016-04-01,42.0
33384,2016,4,1,ROBBERY,28,2016-04-01,42.0
33385,2016,4,1,MOTOR VEHICLE THEFT,19,2016-04-01,42.0
33386,2016,4,1,CRIMINAL TRESPASS,13,2016-04-01,42.0
33387,2016,4,1,OFFENSE INVOLVING CHILDREN,12,2016-04-01,42.0
33388,2016,4,1,CRIM SEXUAL ASSAULT,9,2016-04-01,42.0
33389,2016,4,1,PROSTITUTION,6,2016-04-01,42.0
33390,2016,4,1,PUBLIC PEACE VIOLATION,5,2016-04-01,42.0
33391,2016,4,1,SEX OFFENSE,5,2016-04-01,42.0
33392,2016,4,1,INTERFERENCE WITH PUBLIC OFFICER,4,2016-04-01,42.0
33393,2016,4,1,WEAPONS VIOLATION,3,2016-04-01,42.0
33394,2016,4,1,ARSON,2,2016-04-01,42.0
33395,2016,4,1,INTIMIDATION,2,2016-04-01,42.0
33396,2016,4,1,KIDNAPPING,2,2016-04-01,42.0
33397,2016,4,1,HOMICIDE,1,2016-04-01,42.0
33398,2016,4,1,LIQUOR LAW VIOLATION,1,2016-04-01,42.0
33399,2016,4,1,STALKING,1,2016-04-01,42.0
33400,2016,4,2,THEFT,146,2016-04-02,33.5
33401,2016,4,2,BATTERY,126,2016-04-02,33.5
33402,2016,4,2,CRIMINAL DAMAGE,76,2016-04-02,33.5
33403,2016,4,2,DECEPTIVE PRACTICE,50,2016-04-02,33.5
33404,2016,4,2,NARCOTICS,44,2016-04-02,33.5
33405,2016,4,2,OTHER OFFENSE,40,2016-04-02,33.5
33406,2016,4,2,ASSAULT,39,2016-04-02,33.5
33407,2016,4,2,ROBBERY,27,2016-04-02,33.5
33408,2016,4,2,BURGLARY,24,2016-04-02,33.5
33409,2016,4,2,MOTOR VEHICLE THEFT,19,2016-04-02,33.5
33410,2016,4,2,CRIMINAL TRESPASS,18,2016-04-02,33.5
33411,2016,4,2,WEAPONS VIOLATION,10,2016-04-02,33.5
33412,2016,4,2,OFFENSE INVOLVING CHILDREN,9,2016-04-02,33.5
33413,2016,4,2,PUBLIC PEACE VIOLATION,5,2016-04-02,33.5
33414,2016,4,2,CRIM SEXUAL ASSAULT,4,2016-04-02,33.5
33415,2016,4,2,INTERFERENCE WITH PUBLIC OFFICER,4,2016-04-02,33.5
33416,2016,4,2,PROSTITUTION,4,2016-04-02,33.5
33417,2016,4,2,SEX OFFENSE,2,2016-04-02,33.5
33418,2016,4,2,LIQUOR LAW VIOLATION,1,2016-04-02,33.5
33419,2016,4,2,STALKING,1,2016-04-02,33.5
33420,2016,4,3,THEFT,170,2016-04-03,48.5
33421,2016,4,3,BATTERY,165,2016-04-03,48.5
33422,2016,4,3,CRIMINAL DAMAGE,64,2016-04-03,48.5
33423,2016,4,3,DECEPTIVE PRACTICE,49,2016-04-03,48.5
33424,2016,4,3,ASSAULT,48,2016-04-03,48.5
33425,2016,4,3,OTHER OFFENSE,45,2016-04-03,48.5
33426,2016,4,3,NARCOTICS,40,2016-04-03,48.5
33427,2016,4,3,MOTOR VEHICLE THEFT,29,2016-04-03,48.5
33428,2016,4,3,ROBBERY,24,2016-04-03,48.5
33429,2016,4,3,BURGLARY,15,2016-04-03,48.5
33430,2016,4,3,CRIMINAL TRESPASS,15,2016-04-03,48.5
33431,2016,4,3,WEAPONS VIOLATION,12,2016-04-03,48.5
33432,2016,4,3,OFFENSE INVOLVING CHILDREN,7,2016-04-03,48.5
33433,2016,4,3,PROSTITUTION,6,2016-04-03,48.5
33434,2016,4,3,PUBLIC PEACE VIOLATION,6,2016-04-03,48.5
33435,2016,4,3,INTERFERENCE WITH PUBLIC OFFICER,2,2016-04-03,48.5
33436,2016,4,3,SEX OFFENSE,2,2016-04-03,48.5
33437,2016,4,3,ARSON,1,2016-04-03,48.5
33438,2016,4,3,CRIM SEXUAL ASSAULT,1,2016-04-03,48.5
33439,2016,4,3,HOMICIDE,1,2016-04-03,48.5
33440,2016,4,4,THEFT,152,2016-04-04,33.5
33441,2016,4,4,BATTERY,109,2016-04-04,33.5
33442,2016,4,4,CRIMINAL DAMAGE,72,2016-04-04,33.5
33443,2016,4,4,DECEPTIVE PRACTICE,62,2016-04-04,33.5
33444,2016,4,4,OTHER OFFENSE,49,2016-04-04,33.5
33445,2016,4,4,ASSAULT,40,2016-04-04,33.5
33446,2016,4,4,NARCOTICS,40,2016-04-04,33.5
33447,2016,4,4,BURGLARY,38,2016-04-04,33.5
33448,2016,4,4,MOTOR VEHICLE THEFT,26,2016-04-04,33.5
33449,2016,4,4,ROBBERY,22,2016-04-04,33.5
33450,2016,4,4,CRIMINAL TRESPASS,17,2016-04-04,33.5
33451,2016,4,4,OFFENSE INVOLVING CHILDREN,8,2016-04-04,33.5
33452,2016,4,4,WEAPONS VIOLATION,7,2016-04-04,33.5
33453,2016,4,4,CRIM SEXUAL ASSAULT,2,2016-04-04,33.5
33454,2016,4,4,INTERFERENCE WITH PUBLIC OFFICER,2,2016-04-04,33.5
33455,2016,4,4,SEX OFFENSE,2,2016-04-04,33.5
33456,2016,4,4,ARSON,1,2016-04-04,33.5
33457,2016,4,4,GAMBLING,1,2016-04-04,33.5
33458,2016,4,4,HOMICIDE,1,2016-04-04,33.5
33459,2016,4,4,PUBLIC PEACE VIOLATION,1,2016-04-04,33.5
33460,2016,4,4,STALKING,1,2016-04-04,33.5
33461,2016,4,5,THEFT,147,2016-04-05,34.5
33462,2016,4,5,BATTERY,111,2016-04-05,34.5
33463,2016,4,5,CRIMINAL DAMAGE,77,2016-04-05,34.5
33464,2016,4,5,NARCOTICS,59,2016-04-05,34.5
33465,2016,4,5,OTHER OFFENSE,55,2016-04-05,34.5
33466,2016,4,5,DECEPTIVE PRACTICE,53,2016-04-05,34.5
33467,2016,4,5,ASSAULT,44,2016-04-05,34.5
33468,2016,4,5,BURGLARY,35,2016-04-05,34.5
33469,2016,4,5,ROBBERY,23,2016-04-05,34.5
33470,2016,4,5,CRIMINAL TRESPASS,18,2016-04-05,34.5
33471,2016,4,5,MOTOR VEHICLE THEFT,14,2016-04-05,34.5
33472,2016,4,5,WEAPONS VIOLATION,13,2016-04-05,34.5
33473,2016,4,5,OFFENSE INVOLVING CHILDREN,7,2016-04-05,34.5
33474,2016,4,5,PUBLIC PEACE VIOLATION,5,2016-04-05,34.5
33475,2016,4,5,INTERFERENCE WITH PUBLIC OFFICER,4,2016-04-05,34.5
33476,2016,4,5,CRIM SEXUAL ASSAULT,3,2016-04-05,34.5
33477,2016,4,5,ARSON,2,2016-04-05,34.5
33478,2016,4,5,HOMICIDE,1,2016-04-05,34.5
33479,2016,4,5,NON-CRIMINAL,1,2016-04-05,34.5
33480,2016,4,5,PROSTITUTION,1,2016-04-05,34.5
33481,2016,4,6,THEFT,148,2016-04-06,45.0
33482,2016,4,6,BATTERY,135,2016-04-06,45.0
33483,2016,4,6,CRIMINAL DAMAGE,68,2016-04-06,45.0
33484,2016,4,6,NARCOTICS,62,2016-04-06,45.0
33485,2016,4,6,ASSAULT,49,2016-04-06,45.0
33486,2016,4,6,OTHER OFFENSE,46,2016-04-06,45.0
33487,2016,4,6,DECEPTIVE PRACTICE,35,2016-04-06,45.0
33488,2016,4,6,BURGLARY,24,2016-04-06,45.0
33489,2016,4,6,CRIMINAL TRESPASS,20,2016-04-06,45.0
33490,2016,4,6,ROBBERY,19,2016-04-06,45.0
33491,2016,4,6,MOTOR VEHICLE THEFT,15,2016-04-06,45.0
33492,2016,4,6,WEAPONS VIOLATION,11,2016-04-06,45.0
33493,2016,4,6,OFFENSE INVOLVING CHILDREN,8,2016-04-06,45.0
33494,2016,4,6,HOMICIDE,3,2016-04-06,45.0
33495,2016,4,6,INTERFERENCE WITH PUBLIC OFFICER,3,2016-04-06,45.0
33496,2016,4,6,SEX OFFENSE,3,2016-04-06,45.0
33497,2016,4,6,CRIM SEXUAL ASSAULT,2,2016-04-06,45.0
33498,2016,4,6,KIDNAPPING,2,2016-04-06,45.0
33499,2016,4,6,PROSTITUTION,2,2016-04-06,45.0
33500,2016,4,6,PUBLIC PEACE VIOLATION,2,2016-04-06,45.0
33501,2016,4,6,ARSON,1,2016-04-06,45.0
33502,2016,4,7,THEFT,151,2016-04-07,37.0
33503,2016,4,7,BATTERY,129,2016-04-07,37.0
33504,2016,4,7,NARCOTICS,89,2016-04-07,37.0
33505,2016,4,7,CRIMINAL DAMAGE,75,2016-04-07,37.0
33506,2016,4,7,OTHER OFFENSE,52,2016-04-07,37.0
